noise_1_channel,noise_2_channel,noise_3_channel,noise_4_channel,amp_channel,trig_channel
-32767,-18,1,-19,28,7978
32767,-18,1,-19,28,4811
-32767,-18,1,-19,28,4754
22475,1,-18,-19,28,7676
-22323,1,1,-19,28,2661
-7925,-18,-18,-19,47,9336
4416,1,1,-19,9,1398
-32767,-18,-18,-19,9,10127
30249,-18,1,-19,28,1040
-32767,1,1,-19,28,9317
32767,-18,1,-19,47,3114
-32767,1,1,-19,9,6281
32767,-18,1,-19,9,6432
-32767,-18,1,-19,47,3566
7983,-18,1,-19,9,8619
-9151,-18,1,-19,47,1907
-23002,1,1,-19,28,9807
17644,1,1,-19,47,1040
-32767,1,-18,-19,28,10109
32767,-18,1,-19,9,1662
-32767,-18,1,-19,28,7940
32767,-18,1,-19,28,4754
-32767,1,1,-19,28,4773
22645,-18,1,-19,28,7676
-22511,1,-18,-19,28,2624
-7774,-18,1,-19,9,9336
4171,-18,1,-19,47,1360
-32767,-18,1,-19,28,10165
30344,1,-18,-19,9,1002
-32767,-18,1,-19,28,9373
32767,-18,-18,-19,9,3133
-32767,-18,-18,-19,47,6319
32767,-18,1,-19,65,6262
-32767,1,-18,-19,28,3547
7907,-18,1,-19,28,8638
-9208,1,-18,-19,47,1907
-23077,-18,1,-19,28,9807
17795,1,-18,-19,47,983
-32767,-18,1,-19,28,10109
32767,-18,1,-19,28,1756
-32767,-18,1,-19,28,7922
32767,-18,1,-19,28,4754
-32767,-18,1,-19,9,4754
22626,-18,1,-19,28,7695
-22455,1,1,-19,28,2624
-7906,-18,-18,-19,28,9298
4284,-18,1,-19,28,1379
-32767,-18,-18,-19,28,10146
30287,1,1,-19,28,1021
-32767,-18,1,-19,28,9317
32767,-18,-18,-19,9,3095
-32767,-18,1,-19,28,6338
32767,-18,-18,-19,28,6376
-32767,1,1,-19,9,3529
8039,-18,1,0,47,8563
-9227,-18,1,-19,28,1888
-22908,1,-18,-19,65,9807
17814,-18,-18,-19,-10,1040
-32767,1,1,-19,28,10090
32767,1,1,-19,9,1719
-32767,-18,-18,-19,28,7997
32767,-18,1,-38,47,4773
-32767,-18,1,-19,-10,4792
22645,-18,1,-19,47,7582
-22625,-18,1,0,47,2624
-7642,1,-18,-19,28,9298
4058,-18,1,-19,65,1342
-32767,-18,1,-19,28,10109
30174,-18,1,-19,28,1002
-32767,-18,-18,-19,47,9354
32767,1,-18,-19,28,3001
-32767,1,1,-19,28,6281
32767,-18,1,-19,28,6300
-32767,-18,19,-19,28,3604
8341,-18,1,-19,65,8600
-9434,-18,1,-19,9,1888
-22719,-18,1,-19,28,9788
17512,-18,-18,-19,84,1002
-32767,-18,1,-19,47,10109
32767,-18,1,-19,47,1662
-32767,1,-18,-19,47,7978
32767,-18,-37,-19,28,4773
-32767,1,-18,-19,47,4867
22966,1,1,-19,28,7601
-22813,1,1,-19,47,2605
-7378,-18,1,-19,9,9260
3643,1,1,-19,47,1379
-32767,-18,1,-19,28,10127
29910,1,1,-19,65,983
-32767,1,1,-19,28,9373
32767,-18,1,-19,28,3038
-32767,-18,1,-19,28,6357
32767,1,1,-19,28,6300
-32767,1,1,-19,9,3529
8341,1,1,-19,28,8563
-9604,-18,-18,-38,28,1907
-22493,-18,-18,-19,9,9788
17059,-18,1,-19,9,1021
-32767,-18,-18,-19,28,10109
32767,-18,1,-19,65,1681
-32767,-18,1,-19,28,8035
32767,-18,1,-38,65,4584
-32767,-18,1,-19,28,4773
23060,-18,1,-19,28,7601
-22927,1,-18,-19,28,2643
-7208,-18,-18,-19,9,9279
3812,-18,1,0,28,1417
-32767,-18,1,-19,28,10109
29740,-18,1,-19,47,1021
-32767,-18,-18,-19,28,9336
32767,-18,1,-19,47,3001
-32767,-18,-18,-19,28,6357
32767,-18,-18,-19,28,6338
-32767,-18,1,-19,28,3604
8436,-18,1,-19,28,8581
-9850,-18,1,-19,28,1907
-22549,-18,-18,-19,9,9769
17097,-18,1,-19,9,1021
-32767,-18,1,-19,28,10127
32767,-18,-18,-19,47,1662
-32767,-18,-18,-19,28,7978
32767,-18,1,-38,65,4735
-32767,-18,-18,-19,65,4792
23003,-18,19,-19,65,7582
-22945,-18,1,-19,28,2624
-7321,-18,1,-19,28,9336
3794,-18,1,0,28,1398
-32767,1,-18,-19,28,10127
29985,1,1,-19,47,983
-32767,1,19,-19,47,9411
32767,-18,-18,-19,28,3095
-32767,-18,1,-19,28,6319
32767,-18,-18,-19,28,6262
-32767,-18,-18,-38,9,3529
8304,-18,1,-19,28,8581
-9491,-18,1,-19,28,1870
-22568,-18,-18,-19,65,9788
17569,-18,1,-19,47,1040
-32767,-18,1,-19,-10,10127
32767,-18,1,-19,28,1719
-32767,1,-18,-19,9,7922
32767,-18,1,-19,-29,4716
-32767,-18,1,-19,65,4830
22701,-18,1,-19,47,7658
-22474,-18,1,-19,47,2586
-7736,-18,-18,-19,28,9260
4246,-18,-18,-19,28,1342
-32767,-18,1,-19,28,10146
30231,-18,1,-19,84,1021
-32767,-18,1,-19,28,9354
32767,-18,1,-19,47,3095
-32767,-18,1,-19,47,6319
32767,-18,1,-19,9,6338
-32767,1,-18,-19,28,3510
7813,1,1,-19,28,8581
-9227,-18,1,-19,28,1907
-23002,-18,1,-19,9,9788
17701,-18,-18,0,28,1021
-32767,1,-18,-19,28,10071
32767,-18,-18,-19,28,1756
-32767,-18,1,-19,47,7959
32767,1,1,0,28,4754
-32767,1,-18,-19,28,4792
22758,1,1,0,9,7658
-22681,-18,-18,-19,28,2605
-7604,-18,1,-19,65,9317
4039,-18,1,-19,9,1379
-32767,-18,1,-19,65,10127
29910,-18,1,-19,9,1021
-32767,-18,1,-19,47,9392
32767,1,1,-19,28,3020
-32767,-18,1,-19,9,6338
32767,-18,1,-19,28,6338
-32767,-18,-18,0,-10,3585
8379,-37,1,-19,28,8581
-9699,-18,-18,-19,28,1907
-22568,-18,1,-19,28,9788
17154,1,1,0,28,1040
-32767,1,1,-19,28,10146
32767,1,1,-19,-10,1662
-32767,-18,-18,-19,47,8016
32767,-18,1,-19,28,4792
-32767,-18,-18,-19,28,4830
23060,-18,1,-19,28,7563
-23040,-18,1,-19,9,2605
-7378,-18,1,0,28,9298
3718,-18,1,-19,28,1417
-32767,-18,1,-19,47,10127
29815,-18,1,-19,47,983
-32767,-18,1,-19,28,9411
32767,1,-18,-19,65,3038
-32767,-18,1,-19,28,6357
32767,1,1,-19,28,6244
-32767,1,-18,-19,47,3547
8454,-18,1,0,28,8619
-9774,-18,1,-19,28,1907
-22625,-18,1,-19,28,9807
17323,-18,1,-19,47,983
-32767,1,1,-19,47,10090
32767,-18,-18,-19,47,1756
-32767,1,1,-38,65,7978
32767,-18,1,-19,47,4698
-32767,1,1,-19,47,4811
22852,-18,-18,-19,28,7639
-22851,-18,1,-19,65,2624
-7679,-18,-18,-19,28,9298
3831,-18,1,0,9,1379
-32767,-18,-18,-19,47,10109
29966,1,1,-19,9,1021
-32767,-18,1,-19,47,9354
32767,-18,1,-19,28,3095
-32767,-18,1,-19,28,6357
32767,-18,1,-19,28,6394
-32767,1,1,-19,28,3547
8002,1,-18,-19,47,8544
-9340,-18,-18,-19,47,1907
-23002,-18,1,-19,9,9807
17550,1,1,-19,47,1040
-32767,-18,-18,0,28,10109
32767,1,1,-19,28,1738
-32767,1,1,-19,65,8016
32767,-18,1,-19,28,4792
-32767,-18,1,-19,47,4773
22550,-18,1,-19,9,7620
-22700,-18,1,-19,47,2605
-7679,-37,1,-19,47,9317
4209,-18,1,-19,28,1342
-32767,-18,1,-19,28,10127
30212,1,1,-19,47,1002
-32767,-18,1,0,28,9392
32767,-18,-18,-19,28,3095
-32767,-18,1,0,9,6319
32767,-18,1,-19,28,6357
-32767,-18,-18,-19,28,3547
8002,-18,-18,-19,47,8619
-9397,-18,1,-19,-10,1926
-22851,1,1,-19,9,9826
17380,1,1,-19,28,1040
-32767,-18,-18,-19,28,10109
32767,-18,-18,-19,47,1662
-32767,-18,1,-19,9,7959
32767,-18,1,-19,28,4792
-32767,-18,-18,-19,9,4867
22739,-18,-18,-38,47,7658
-22870,-18,-18,-19,28,2586
-7585,-18,1,0,9,9317
3888,-18,1,-19,28,1398
-32767,-18,1,-19,65,10146
29966,-18,1,-19,9,1021
-32767,-18,1,-19,28,9354
32767,-18,1,0,28,3133
-32767,-18,1,-19,9,6394
32767,-18,1,-19,28,6262
-32767,-18,1,-19,28,3547
8304,-37,1,-19,28,8581
-9604,-18,1,-19,47,1945
-22625,-18,1,-19,28,9807
17135,1,-18,-19,28,1021
-32767,-18,1,-19,28,10127
32767,-18,1,-19,28,1681
-32767,-18,1,-19,65,8016
32767,-18,1,-19,47,4679
-32767,-18,-18,0,28,4773
23117,-18,-18,-19,47,7639
-23172,-18,-18,-19,28,2605
-7132,-18,1,0,47,9279
3492,-18,-18,-19,47,1379
-32767,1,1,-19,28,10109
29608,1,1,0,28,1040
-32767,-18,1,-19,28,9411
32767,-18,1,-19,9,2963
-32767,-18,-18,0,28,6357
32767,-18,-18,-19,28,6281
-32767,-18,1,-19,47,3566
8605,1,1,-19,47,8563
-10019,1,1,-19,9,1907
-22304,-18,1,-19,65,9807
16908,-18,1,-19,9,1059
-32767,-18,1,-19,47,10109
32767,-18,1,-19,65,1643
-32767,-18,1,-19,65,8072
32767,1,1,-38,28,4773
-32767,-18,-18,-19,9,4886
23362,-18,1,-19,28,7563
-23361,-18,1,-19,28,2643
-6793,-18,1,-19,47,9298
3246,1,-18,-19,28,1398
-32767,-18,1,-19,47,10127
29268,1,1,-19,28,1002
-32767,-18,1,-19,47,9449
32767,-18,1,-19,28,3020
-32767,-18,1,0,47,6413
32767,-18,1,0,28,6244
-32767,-18,1,-19,47,3623
9323,-18,-18,-19,28,8544
-10284,-18,1,-19,65,1964
-21775,-18,-18,0,47,9750
16606,-18,1,-19,28,1021
-32767,1,1,-19,9,10146
32767,-18,1,-19,65,1624
-32767,-18,1,-19,65,8091
32767,-18,1,-19,9,4603
-32767,-18,19,-19,47,4867
23569,-18,1,-19,28,7563
-23568,-18,-18,-19,28,2643
-6547,-18,1,-19,28,9241
3152,-18,1,-19,28,1417
-32767,-18,1,0,9,10165
29325,-18,1,-19,28,965
-32767,-18,1,-19,28,9373
32767,-18,1,-19,9,3001
-32767,-18,-18,-19,9,6507
32767,-18,1,-19,-10,6300
-32767,-18,1,-19,-29,3642
9115,-18,1,-19,28,8563
-10472,-18,1,-19,47,1964
-21945,-18,1,-19,47,9807
16814,1,-18,-19,28,1040
-32767,1,1,-19,28,10090
32767,-18,1,-19,28,1681
-32767,-18,1,-19,-10,8091
32767,-18,1,-19,9,4660
-32767,1,1,0,9,4848
23551,-18,-18,-19,28,7582
-23455,-18,19,-19,28,2680
-6698,-18,1,-19,9,9279
3209,-18,-18,-19,47,1398
-32767,-18,-18,-19,28,10109
29381,-18,1,0,28,983
-32767,-18,1,-19,28,9411
32767,1,1,0,28,2963
-32767,-18,1,-19,9,6394
32767,-18,1,-19,9,6300
-32767,1,1,-19,28,3623
8926,1,1,0,-10,8563
-9963,-18,1,-19,28,1926
-22115,-18,1,-19,-10,9788
16984,-18,1,0,47,1040
-32767,-18,-18,-19,65,10109
32767,1,1,-19,28,1587
-32767,-18,1,-19,28,8016
32767,-18,1,0,9,4679
-32767,1,1,-19,9,4848
23343,-18,1,-19,28,7563
-23379,1,1,-19,28,2643
-6906,-18,-18,0,47,9260
3548,-18,19,-19,9,1417
-32767,-18,-18,-19,9,10090
29759,-18,1,-19,28,1002
-32767,-18,1,-19,9,9430
32767,-18,1,-19,28,3095
-32767,-18,1,-19,28,6413
32767,-18,1,0,28,6187
-32767,-18,-18,0,47,3566
8681,-18,1,-19,9,8563
-10019,1,1,-19,47,1945
-22304,1,1,-19,9,9788
17097,-18,1,0,9,1021
-32767,-18,1,-19,47,10127
32767,-18,-18,-19,47,1719
-32767,1,1,-19,28,7978
32767,-18,1,-19,9,4716
-32767,-18,1,-19,28,4848
23192,-18,1,-19,28,7639
-23040,-18,1,-19,47,2661
-7208,-18,1,-19,9,9279
3699,1,1,-19,9,1417
-32767,1,1,-19,9,10127
29683,-18,1,-19,28,1021
-32767,-18,1,-19,28,9354
32767,-18,-18,-19,28,3038
-32767,-18,1,-19,47,6394
32767,-37,1,-19,28,6300
-32767,1,1,-19,65,3585
8568,1,1,0,47,8544
-9680,-18,1,-19,47,1926
-22417,-18,1,-19,47,9807
17172,-18,-18,-19,9,1040
-32767,-18,1,-19,9,10127
32767,1,1,-19,47,1624
-32767,-18,1,-19,28,8053
32767,-18,1,-19,9,4754
-32767,-18,-18,-19,47,4830
23192,-18,1,-19,28,7563
-23153,-18,1,-19,28,2624
-7076,1,1,-19,28,9298
3567,-18,1,-19,47,1398
-32767,1,-18,-19,28,10127
29608,-18,19,-19,28,1040
-32767,-18,1,-19,28,9411
32767,-18,1,-19,9,3001
-32767,-18,1,-19,9,6357
32767,-18,1,-19,9,6262
-32767,-18,1,-19,9,3604
8851,-18,1,-19,47,8600
-9963,-18,1,-19,28,1945
-22172,-18,1,-19,47,9769
16946,-18,1,-19,65,1059
-32767,-18,1,-19,47,10127
32767,-18,-18,0,28,1643
-32767,1,1,-19,28,8016
32767,-18,1,-19,47,4735
-32767,1,-18,-19,28,4905
23418,1,1,-19,28,7582
-23361,-18,1,-19,28,2624
-6887,-18,1,0,28,9298
3492,-18,1,0,28,1417
-32767,-18,1,-19,28,10146
29740,-18,1,-19,28,946
-32767,-18,1,0,28,9373
32767,-18,1,-19,28,3057
-32767,-18,1,-19,47,6413
32767,-18,1,0,47,6281
-32767,1,1,-19,28,3585
8738,-18,1,-19,28,8544
-9982,-18,1,-19,9,1964
-22209,-18,1,-19,-10,9807
16946,-18,1,-19,28,1040
-32767,-18,-18,-19,47,10109
32767,-18,1,-19,9,1700
-32767,-18,1,-19,65,8035
32767,-18,1,-19,28,4622
-32767,-18,1,-19,47,4792
23324,-18,1,-19,47,7601
-23191,-18,1,-19,47,2643
-6962,-18,1,-19,47,9298
3605,1,1,-19,47,1398
-32767,-18,1,-19,65,10127
29608,-18,1,-19,9,1021
-32767,-18,-18,-19,47,9411
32767,-18,1,-19,28,2963
-32767,-18,1,0,28,6413
32767,-18,1,-19,47,6338
-32767,-18,1,-19,28,3623
8945,-18,1,-19,28,8544
-10114,-18,-18,-19,9,1926
-22040,-18,-18,-19,47,9788
16493,-18,1,-19,47,1040
-32767,-18,1,-19,28,10127
32767,-18,1,-19,47,1662
-32767,1,1,0,28,8053
32767,-18,-18,-19,28,4735
-32767,1,-18,-19,65,4886
23683,-18,1,-19,47,7526
-23568,-18,1,-19,28,2643
-6510,-18,1,-19,28,9298
3114,-18,1,0,9,1455
-32767,-18,19,-19,28,10127
29193,-18,-18,-19,9,983
-32767,1,-18,-19,-10,9467
32767,-18,1,-38,47,3038
-32767,-18,1,-19,28,6451
32767,-18,1,-19,28,6206
-32767,-18,1,-19,28,3604
9266,-18,-18,-19,9,8544
-10302,-18,1,0,-10,1945
-21794,-18,-18,-19,47,9788
16531,-18,1,-19,28,1021
-32767,1,1,-19,28,10109
32767,-18,1,-19,28,1643
-32767,-18,-18,-19,28,8053
32767,-18,1,-19,47,4641
-32767,-18,-18,-19,28,4886
23758,-18,-18,-19,47,7601
-23549,-18,1,-19,28,2661
-6491,-18,1,-19,47,9222
3077,-18,1,-19,47,1398
-32767,-18,-18,0,28,10109
29061,1,1,-19,65,983
-32767,-18,1,-19,28,9430
32767,1,1,-19,9,2963
-32767,-18,1,-19,28,6489
32767,-18,-18,-19,47,6225
-32767,1,1,-19,28,3604
9266,1,1,-19,28,8525
-10302,-18,1,-19,47,1964
-21794,-18,1,-19,28,9807
16625,1,1,0,28,1059
-32767,-18,1,0,47,10090
32767,-18,1,-19,28,1624
-32767,-18,19,-19,9,8110
32767,-18,-18,-19,47,4660
-32767,-18,-18,-19,65,4886
23758,-18,-18,-19,28,7563
-23568,-18,-18,-19,47,2661
-6566,-18,1,-19,47,9279
3190,1,1,-19,9,1398
-32767,-18,1,-19,9,10127
29363,-18,-18,-19,28,1021
-32767,-18,1,0,9,9449
32767,-18,-18,-19,28,2944
-32767,-18,1,-19,9,6394
32767,1,1,-19,-10,6262
-32767,-18,1,-19,65,3623
8889,-18,1,0,47,8525
-10151,-18,1,-19,47,1945
-22153,1,-18,-19,28,9788
16927,-18,19,-19,47,1059
-32767,-18,1,-19,28,10127
32767,1,1,-19,9,1624
-32767,-18,1,-19,9,8072
32767,-18,1,-19,47,4698
-32767,-18,1,-19,47,4811
23324,-18,1,-19,47,7526
-23172,1,19,0,28,2624
-6868,-18,1,0,28,9260
3152,1,1,-19,9,1417
-32767,-18,1,-19,28,10109
29495,1,1,-19,28,1002
-32767,-18,1,-38,47,9467
32767,-18,1,-19,47,3001
-32767,-18,1,-19,28,6394
32767,-18,1,-19,47,6187
-32767,1,1,-19,65,3566
9134,1,1,-19,28,8581
-10321,-18,1,-19,28,1945
-21983,-18,1,-19,28,9750
16644,-18,-18,0,28,1021
-32767,1,1,-19,28,10127
32767,1,1,0,47,1700
-32767,1,-18,-19,28,8072
32767,1,1,-19,65,4603
-32767,-18,1,-19,9,4867
23588,-18,-18,-19,47,7582
-23511,1,1,-19,47,2661
-6660,-18,1,-19,9,9241
3171,1,1,-19,28,1398
-32767,1,1,0,28,10127
29363,1,1,-19,28,1021
-32767,1,-18,0,28,9430
32767,-18,1,-19,9,3020
-32767,-18,-18,-19,47,6489
32767,-18,-18,0,65,6262
-32767,1,1,-19,28,3604
8851,-18,1,-19,47,8506
-9925,1,1,-19,47,1926
-22040,1,-18,0,47,9788
17135,-18,1,-19,9,1021
-32767,-18,1,-19,9,10127
32767,-18,-18,-19,28,1624
-32767,-18,1,0,65,8091
32767,-18,-18,-19,28,4698
-32767,-18,1,0,9,4811
23551,-18,1,-19,9,7582
-23379,1,1,-19,28,2661
-6868,-18,1,0,28,9298
3284,-18,1,0,28,1379
-32767,-18,1,-19,28,10109
29457,-18,1,-19,9,1021
-32767,-18,1,-19,47,9430
32767,-18,1,-19,28,2963
-32767,-18,-18,-19,28,6376
32767,-18,-18,-19,9,6225
-32767,-18,-18,-19,-10,3604
8775,-18,-18,0,28,8619
-10000,1,1,-19,28,1926
-22247,-18,1,-19,28,9788
16984,-18,1,0,9,1040
-32767,-18,1,-19,9,10146
32767,-18,1,-19,47,1643
-32767,-18,19,0,-29,8016
32767,-18,1,-19,28,4679
-32767,-18,1,-19,47,4924
23456,-18,1,-19,28,7601
-23455,-18,1,0,9,2624
-6925,-18,-18,-19,28,9260
3265,-18,1,-19,28,1417
-32767,-18,1,-19,28,10146
29551,-18,1,-19,28,983
-32767,1,1,-19,9,9430
32767,-18,-18,-19,28,3076
-32767,1,1,-19,9,6489
32767,-18,1,-19,9,6225
-32767,-18,1,-19,9,3566
8794,-18,-18,-19,47,8563
-10019,-18,1,-38,47,1964
-22304,1,1,0,28,9769
17003,-18,1,-19,9,1021
-32767,-18,-18,-19,47,10127
32767,-18,-18,-38,9,1643
-32767,-18,1,-19,9,8016
32767,1,1,-19,-10,4641
-32767,-18,-18,-19,28,4830
23343,-18,1,-19,47,7601
-23323,-18,-18,-19,9,2643
-6944,-18,-18,-19,9,9241
3322,1,-18,-19,65,1379
-32767,-18,1,-19,28,10127
29476,1,1,0,47,1040
-32767,-18,1,0,28,9430
32767,-18,1,-19,28,2944
-32767,-18,1,0,47,6413
32767,-18,1,-19,65,6262
-32767,-18,-18,-19,47,3585
8964,-18,-18,-19,47,8600
-10227,-18,-18,-19,28,1964
-22058,-18,-18,-19,47,9807
16682,-18,-18,-19,47,1059
-32767,-18,-18,-19,47,10109
32767,-18,1,0,28,1643
-32767,-18,1,-19,28,8091
32767,-18,-18,0,28,4735
-32767,-18,19,-19,28,4848
23456,-18,1,-19,28,7488
-23455,-18,-18,-19,65,2643
-6774,-18,1,-19,47,9260
3133,1,-18,-19,47,1417
-32767,-18,1,-19,47,10127
29306,1,1,-19,9,983
-32767,-18,1,-19,9,9430
32767,-18,1,-19,47,3020
-32767,-18,1,-19,28,6394
32767,-18,-18,0,65,6244
-32767,-18,1,-19,28,3623
9039,-18,1,-19,9,8544
-10114,-18,1,-19,47,1945
-21964,-18,1,-19,28,9750
16644,-18,1,-19,28,1021
-32767,-18,1,0,28,10127
32767,-18,-18,-19,28,1643
-32767,-18,1,0,28,8072
32767,-18,1,-19,28,4622
-32767,-18,1,0,9,4886
23683,-18,1,-19,28,7544
-23681,-18,1,-19,28,2643
-6434,-18,1,0,9,9241
2888,-18,-18,-19,47,1436
-32767,-18,1,-19,47,10146
29136,-18,-18,-19,28,983
-32767,-18,-18,-19,9,9430
32767,-18,1,-19,28,2888
-32767,-18,1,-19,28,6526
32767,-18,-18,-19,65,6244
-32767,-18,-18,-19,47,3642
9455,-18,-18,0,28,8506
-10623,1,-18,-19,28,1926
-21643,-18,1,-19,28,9788
16229,-18,1,-19,28,1021
-32767,-18,1,-19,47,10109
32767,-18,1,-19,9,1662
-32767,-18,-18,-19,28,8148
32767,1,1,0,47,4603
-32767,-18,1,-19,-29,4943
24041,-18,1,-19,47,7526
-24134,1,1,-19,9,2718
-6170,1,1,-19,47,9260
2624,-18,1,-19,28,1436
-32767,-18,1,-19,47,10109
28796,-18,1,-19,65,983
-32767,-18,1,-19,9,9505
32767,-18,-18,-19,9,2906
-32767,-18,1,-19,9,6489
32767,-18,1,0,47,6149
-32767,-18,1,-19,47,3679
9945,-18,1,0,9,8487
-10982,-18,-18,-19,9,1964
-21228,1,1,-19,65,9750
15965,1,1,-19,28,1040
-32767,-18,1,-19,47,10146
32767,-18,-18,-19,47,1511
-32767,-18,1,-19,9,8185
32767,-18,1,-19,9,4547
-32767,-18,-18,-19,47,4924
24287,-18,1,-19,65,7488
-24323,-18,1,0,47,2680
-5811,-18,1,-19,47,9241
2303,1,-18,-19,9,1417
-32767,-18,-18,-19,9,10090
28570,-18,1,-19,28,965
-32767,-18,1,-19,47,9505
32767,-18,1,-19,9,2944
-32767,-18,1,-19,65,6507
32767,-37,1,-19,28,6093
-32767,-18,1,-19,28,3661
9926,-18,1,-19,9,8525
-11170,-18,-18,-19,28,1983
-21190,-18,-18,-19,47,9750
15927,-37,1,-19,9,1040
-32767,-18,1,-19,28,10146
32767,-18,1,-19,28,1624
-32767,-18,1,-19,47,8091
32767,-18,1,-19,9,4566
-32767,1,1,-19,47,4980
24117,-18,-18,-19,28,7507
-24096,-18,1,-19,28,2718
-6113,-18,1,-19,9,9260
2624,1,-18,-19,28,1436
-32767,-18,1,-19,28,10127
28815,-18,1,-19,9,983
-32767,-18,1,-19,9,9449
32767,-18,1,-19,28,2963
-32767,-18,1,-19,9,6489
32767,-18,1,-19,28,6206
-32767,-18,-18,-19,47,3623
9473,-18,1,-19,28,8487
-10548,-18,1,0,47,1926
-21681,-18,-18,-19,28,9807
16361,1,1,-19,28,1040
-32767,-18,1,-19,47,10109
32767,-18,1,-19,28,1606
-32767,1,1,0,9,8185
32767,-18,1,-19,-10,4641
-32767,-18,1,-19,9,4867
23834,-18,1,-19,28,7526
-23832,1,-18,-19,47,2680
-6377,-18,1,-19,28,9241
2982,1,1,0,65,1398
-32767,-18,1,-19,28,10090
29287,-18,1,-38,84,983
-32767,-18,-37,-19,9,9449
32767,-18,-18,-19,9,2925
-32767,1,1,-19,28,6394
32767,-18,1,-19,28,6225
-32767,1,1,-19,28,3642
9266,-18,1,-19,9,8581
-10397,-18,-18,-19,28,1945
-21889,-18,1,-19,47,9769
16588,-18,1,-19,28,1040
-32767,-18,1,-19,9,10109
32767,-18,-18,-19,47,1606
-32767,-18,19,-19,47,8091
32767,-37,1,-19,9,4698
-32767,-18,1,-19,9,4943
23739,-18,1,-19,9,7544
-23719,-18,-18,-19,9,2624
-6472,-18,1,-19,28,9260
3152,-18,1,-19,28,1436
-32767,-18,-18,-19,28,10109
29419,-18,19,-19,47,1002
-32767,1,1,-19,9,9392
32767,-18,1,-19,28,3001
-32767,-18,1,-19,28,6432
32767,-18,1,0,28,6206
-32767,1,1,-19,47,3585
9285,-18,1,-19,47,8487
-10340,-18,-18,-19,28,1926
-21700,-18,1,-19,47,9788
16569,1,1,0,28,1021
-32767,-18,-18,-19,28,10109
32767,1,1,0,28,1643
-32767,-18,1,0,47,8148
32767,-18,-18,0,47,4547
-32767,1,-18,0,28,4867
24003,-18,1,-19,28,7544
-24002,-18,-18,-19,28,2718
-6113,-18,1,0,28,9222
2699,-18,1,-19,9,1436
-32767,-18,-18,-19,28,10090
29023,1,1,-19,47,965
-32767,-18,1,-38,65,9430
32767,-18,1,-19,47,2888
-32767,-18,1,-19,65,6507
32767,-18,-18,0,28,6225
-32767,-18,1,-19,9,3642
9794,-18,1,-19,9,8468
-10680,1,-18,-19,47,1945
-21323,-18,1,-19,47,9731
16191,-18,19,-19,47,1078
-32767,-18,1,0,28,10090
32767,-18,1,-19,28,1606
-32767,-18,1,0,28,8129
32767,-18,1,-19,28,4641
-32767,-18,1,-19,28,4943
24136,-18,1,-19,28,7469
-24040,-18,1,-19,9,2680
-6019,-18,1,-19,28,9260
2586,-18,1,-19,28,1455
-32767,-18,1,-19,28,10109
28966,-18,1,-19,9,983
-32767,-18,1,-19,28,9505
32767,-18,1,0,28,3001
-32767,-18,1,-19,9,6489
32767,-18,1,-19,65,6130
-32767,-18,1,-19,47,3642
9738,-18,1,0,47,8506
-10718,1,1,-19,28,1964
-21379,-18,1,-19,47,9750
16059,-18,1,-19,28,1040
-32767,1,1,-19,28,10146
32767,-18,1,-19,47,1568
-32767,-18,1,-19,28,8091
32767,-18,-18,-19,9,4547
-32767,-18,1,-19,47,4943
24230,-18,1,-19,28,7563
-24191,1,1,-19,28,2680
-5811,-18,1,-19,47,9204
2454,-18,1,0,28,1417
-32767,-18,1,0,47,10109
28646,1,1,-19,47,983
-32767,1,-18,0,28,9486
32767,-18,1,-19,-10,2906
-32767,-18,-18,-19,9,6545
32767,1,1,-38,28,6168
-32767,-18,-18,-19,47,3642
9851,1,1,-19,47,8487
-10850,-18,1,-19,-10,1983
-21323,-18,1,-19,9,9769
16172,-18,1,-19,47,1059
-32767,1,-18,-19,28,10109
32767,-18,1,-19,47,1606
-32767,-18,1,-19,9,8129
32767,-18,-18,-19,28,4584
-32767,-18,-18,-19,28,4943
24154,-18,1,-19,28,7544
-24002,1,1,-19,47,2699
-6019,1,-18,-19,28,9279
2699,1,-18,-19,47,1417
-32767,1,1,-19,28,10109
28947,-18,1,-19,47,1002
-32767,1,1,0,9,9505
32767,-18,1,-19,9,2869
-32767,-18,-18,-19,28,6451
32767,-18,1,-19,47,6187
-32767,1,1,0,28,3642
9681,-18,1,-19,47,8506
-10604,1,-18,-19,47,1964
-21360,-18,1,-19,47,9750
16342,1,1,-38,28,1059
-32767,-18,-18,-19,9,10146
32767,1,1,-19,28,1530
-32767,-18,1,-19,9,8148
32767,1,1,-19,9,4641
-32767,-18,1,-19,28,4924
24154,-18,-18,-19,28,7488
-24078,-18,1,-19,28,2661
-5868,-18,1,-19,-10,9222
2510,-18,1,-19,28,1436
-32767,-18,1,-19,47,10109
28834,-18,1,-19,28,983
-32767,-18,1,-19,9,9486
32767,-18,1,-19,28,2925
-32767,-18,1,-19,9,6507
32767,-18,-18,-19,28,6149
-32767,-18,1,-19,28,3661
9832,-18,1,-19,-10,8525
-11001,-18,1,-19,28,1964
-21153,-18,-18,-19,28,9731
16286,-18,1,-19,28,1059
-32767,-18,-18,-19,65,10146
32767,-18,-18,-19,47,1643
-32767,-18,1,-19,28,8148
32767,-18,1,-19,28,4528
-32767,1,1,-19,28,4980
24343,-18,-18,-19,9,7526
-24210,-18,1,-19,28,2680
-5641,-18,1,-19,9,9222
2284,-18,1,-19,28,1436
